Source.Name,ITEM_NAME,ITEM_DESC,ITEM_PRICE
B-Gourmet,"Jever Fun Non-Alcoholic 0,33l","Jever Fun Non-Alcoholic 0,33l  <0,5%VOL, incl. 0,08  € deposit, 9,09  €/L    €3.00",3.0
B-Gourmet,"Kirin Ichiban 0,33l","Kirin Ichiban 0,33l  5,0%VOL, incl. 0,08  € deposit, 10,61  €/L  
  €3.50",3.5
B-Gourmet,"Tegernseer Light 0,33l","Tegernseer Light 0,33l  4,8%VOL, incl. 0,08  € deposit, 9,09  €/L    €3.00",3.0
B-Gourmet,"Henninger Radler 0,33l","Henninger Radler 0,33l  2,5%VOL,incl. 0,08  € deposit, 9,09  €/L    €3.00",3.0
B-Gourmet,"Allgäuer Büble Edles Weissbier 0,5l  ","Allgäuer Büble Edles Weissbier 0,5l  5,5%VOL, incl. 0,08  € deposit, 8,00  €/L    €4.00",4.0
B-Gourmet,"Binding Römer Pils 0,33l","Binding Römer Pils 0,33l  4,9%VOL,incl. 0,15  € deposit, 9,09  €/L    €3.00",3.0
Babbas,Chicken Burger Menu,"Chicken Burger Menuchicken breast fillet with mango curry sauce, rocket, cheddar cheese, red onions, pickled cucumbers and tomatoes on a soft burger bun, large baked potato with sour cream and a soft drink of your choice
The dish may contain traces of nuts  €17.50",17.5
Babbas,Pulled Beef Menu,"Pulled Beef Menuneck of beef cooked in a smoker for 20 hours on rocket salad, marinated in homemade sweet and spicy Bulgogi BBQ sauce with coleslaw on a soft burger bun, large baked potato with sour cream and a soft drink of your choice  €19.90  Popular",19.9
Babbas,Fressflash for two,"Fressflash for twohearty marinated, grilled sucuk sandwich with Moroccan pan bread, topped with: Sucuk (garlic sausage), Moroccan pan bread, herb BBQ, rocket, Gouda, cheddar, tomatoes and dessert and two soft drinks of your choice  €22.90",22.9
Babbas,Large baked Potato with Sour Cream,Large baked Potato with Sour Creamclassic baked potato with homemade sour cream a la Babba  €5.50,5.5
Babbas,Chicken Burger,"Chicken Burgerchicken breast fillet with mango curry sauce, rocket, cheddar cheese, red onions, pickled cucumbers and tomatoes on a soft burger bun
The dish may contain traces of nuts  €8.50  Popular",8.5
Babbas,Vegan Burger,"Vegan Burgerhomemade pumpkin falafel with pickled eggplant, homemade hummus, rocket, tomatoes, walnuts, dried chilli threads (aromatic but not spicy), red onions on vegan grain rolls  €9.50",9.5
Babbas,Homemade Pulled Beef Bulgogi Burger,"Homemade Pulled Beef Bulgogi Burgerneck of beef cooked in a smoker for 20 hours on rocket salad, marinated in homemade sweet and spicy Bulgogi BBQ sauce with cole slaw on a soft burger bun  €9.90  Popular",9.9
Babbas,Vulture of Bankruptcy,"Vulture of Bankruptcyhearty marinated grilled sandwich with Moroccan pan bread, topped with: turkey salami (regional butcher), Moroccan pan bread, spicy BBQ, rocket, Gouda cheese, cheddar cheese, tomatoes, sunflower seeds, pumpkin seeds and pine nuts  €5.20",5.2
Babbas,Sucuk Power,"Sucuk Powerhearty marinated, grilled sucuk sandwich with Moroccan pan bread, topped with: Sucuk (garlic sausage), Moroccan pan bread, herb BBQ, rocket, Gouda cheese, cheddar, tomato,  sunflower seeds, pumpkin seeds and pine nuts  €5.50",5.5
Babbas,Pastrami Sandwich,"Pastrami Sandwichgenerously topped pastrami (regional butcher) sandwich in grilled white bread topped with: pastrami, homemade honey-mustard sauce, pickled cucumber, cheddar and red onions  €8.50  Popular",8.5
Babbas,Babba Rossas „Classic crema gold“ 500g,"Babba Rossas „Classic crema gold“ 500gArabica 70/Robusta 30 with a full-bodied, earthy-nutty taste, sweet cherry-nut aroma, Ethiopia, Brazil and Vietnam whole beans, suitable for portafilter as coffee, fully automatic machine as ground coffee and with a strength of 3/5  €12.90",12.9
Babbas,Babba Rossas „Premium caffé crema“ 500g,"Babba Rossas „Premium caffé crema“ 500gArabica 80/Robusta 20 with nutty-woody-fruity taste, tobacco-nougat aroma, Guatamela, Mexico and Colombia whole beans, suitable for portafilter as strong coffee and mild espresso, fully automatic machine as strong coffee and mild espresso, with ground filter, Aeropress and Cold brew drinks and with the strength of 5/5  €12.90",12.9
Babbas,Babba Rossas „Espresso italiano“ 500g,"Babba Rossas „Espresso italiano“ 500gArabica 60/Robusta 40 with a nutty-chocolate flavor, dark caramel aroma, Colombia, India and Kenya whole beans, suitable for portafilter as coffee and espresso, fully automatic machine as strong coffee and espresso, with ground mocha and with a strength of 5/5  €12.90",12.9
Babbas,Babba Rossas „French press arabica blend“ 500g,"Babba Rossas „French press arabica blend“ 500gwhole bean
Arabica 100 with a floral-orange taste, blend of whole beans, suitable for French press and pour over and with a strength of 3/5  €12.90",12.9
Babbas,"Dalgona coffee 0,2l","Dalgona coffee 0,2l  real espresso brewed on brown sugar and stirred until stiff is then served on iced milk
  €4.00",4.0
Babbas,Home Made Butter-Choco Cookie,"Home Made Butter-Choco Cookiehomemade cookie from light butter dough with chocolate pieces
The dish was made with chocolate and may contain traces of nuts  €2.50",2.5
Babbas,Home Made Muffin (Moist Chocolate Core),"Home Made Muffin (Moist Chocolate Core)homemade chocolate muffin with butter crumble and a moist chocolate core
The dish was made with chocolate and may contain traces of nuts  €3.50",3.5
Babbas,Home Made Le Brownie James,Home Made Le Brownie JamesHomemade soft chocolate brownie with walnut chips  €3.50,3.5
Babbas,Superfood Bowl,"Superfood BowlGreek yogurt with agave syrup, dates, chia seeds, cranberries, walnuts, various
Fruits and cereals  €7.50  Popular",7.5
Babbas,"Elisabethen Quelle Pur 0,25l  ","Elisabethen Quelle Pur 0,25l   inclusive 0,15  € deposit, 7,20  €/L    €1.80",1.8
Babbas,"Elisabethen Quelle Sparkling 0,25l  ","Elisabethen Quelle Sparkling 0,25l   inclusive 0,15  € Pfand, 7,20  €/L    €1.80",1.8
Babbas,"Rapp's Apple Spritzer 0,2l","Rapp's Apple Spritzer 0,2l   inclusive 0,15  € deposit, 11,50  €/L    €2.30",2.3
Babbas,"Fritz-Kola 0,33l","Fritz-Kola 0,33l  contains caffeine 25,0 mg/100 ml, incl. 0,08  € deposit, 7,58  €/L    €2.50",2.5
Babbas,"Fritz-Kola Sugarfree 0,33l","Fritz-Kola Sugarfree 0,33l  contains caffeine 25,0 mg/100 ml, incl. 0,08  € deposit, 7,58  €/L    €2.50",2.5
Babbas,"Fritz-Limo Apple-Cherry-Elderberry 0,33l","Fritz-Limo Apple-Cherry-Elderberry 0,33l   inclusive 0,08  € deposit, 7,58  €/L    €2.50",2.5
Babbas,"Fritz-Limo Honeydew Melon 0,33l","Fritz-Limo Honeydew Melon 0,33l   inclusive 0,08  € deposit, 7,58  €/L    €2.50",2.5
Babbas,"Fritz-Limo Orange 0,33l","Fritz-Limo Orange 0,33l   inclusive 0,08  € deposit, 7,58  €/L    €2.50",2.5
Babbas,"Fritz-Limo Lemon 0,33l","Fritz-Limo Lemon 0,33l   inclusive 0,08  € deposit, 7,58  €/L    €2.50",2.5
Babbas,"Fritz-Spritz Organic Rhubarb Spritzer 0,33l","Fritz-Spritz Organic Rhubarb Spritzer 0,33l   inclusive 0,08  € deposit, 7,58  €/L    €2.50",2.5
Babbas,"Elephant Bay Peach 0,33l","Elephant Bay Peach 0,33l   inclusive 0,15  € deposit, 9,09  €/L    €3.00",3.0
Babbas,"Elephant Bay Blueberry 0,33l","Elephant Bay Blueberry 0,33l   inclusive 0,15  € deposit, 9,09  €/L    €3.00",3.0
Babbas,"Elephant Bay Melon 0,33l","Elephant Bay Melon 0,33l   inclusive 0,15  € deposit, 9,09  €/L    €3.00",3.0
Babbas,"Babbas Homemade Limonade Blueberry 0,3l","Babbas Homemade Limonade Blueberry 0,3l  natural fruit lemonade with frozen berries  €4.00",4.0
Babbas,"Babbas Homemade Peach 0,4l","Babbas Homemade Peach 0,4l11,25  €/L  
natural fruit lemonade with frozen fruits  €4.50",4.5
Babbas,Babbas „GINger Gin„,"Babbas „GINger Gin„40,0% VOL, 79,50  €/L    €15.90",15.9
Babbas,Babbas „Äppler Gin“,"Babbas „Äppler Gin“40.0% VOL,   € 79.50 / l
in cooperation with Possmann  €15.90",15.9
Babbas,Babbas Rum,"Babbas Rum40,0% VOL, 79,50  €/L    €15.90",15.9
Babbas,"Heineken 0,25l  ","Heineken 0,25l  5,0% VOL, incl. 0,08  € deposit, 12,00  €/L    €3.00",3.0
Babbas,"Babbas „Riesling“ 0,75l  ","Babbas „Riesling“ 0,75l  12,00% VOL, 14,67  €/L    €11.00",11.0
Babbas,Babba's “Pinot Noir” 0.75l  ,"Babba's “Pinot Noir” 0.75l  12,5% VOL, 14,67  €/L    €11.00",11.0
Babbas,Babbas „Main Gin“,"Babbas „Main Gin“45,0% VOL, 79,50  €/L    €15.90",15.9
Bareburger,Bare Caesar Salad,"Bare Caesar Saladwith parmesan, croutons, cocktail tomatoes and Caesar dressing  €11.00",11.0
Bareburger,Sunny Dayz Salad,"Sunny Dayz Saladvegetarian
with pickled red onions, feta, cocktail tomatoes, cucumber, homemade hummus and avocado basil dressing  €12.50",12.5
Bareburger,Guapo Chop Salad,"Guapo Chop Saladwith guacamole, pico de gallo, parmesan, pickled red onions, jalapenos, tortillas and avocado basil dressing  €13.00",13.0
Bareburger,Be My Burger,"Be My Burgercreate your own burger
with bun, patty, sauce and extra ingredients of your choice  €10.50  Popular",10.5
Bareburger,The Standard Burger,"The Standard Burger170g regional ribeye
with cheddar, caramelized onions, beefsteak tomatoes, dill pickles, romaine lettuce, special sauce and brioche bun  €11.00  Popular",11.0
Bareburger,El Matador Burger,"El Matador Burger170g regional ribeye
with 9 months matured cheddar, guacamole, pico de
Gallo, romaine lettuce, habanero mayo and brioche buns  €13.00  Popular",13.0
Bareburger,Flamin Bacon Burger,"Flamin Bacon Burger170g regional ribeye
with cheddar, double bacon, beefsteak tomatoes, pickled jalapeños, romaine lettuce, sriracha mayonnaise and brioche buns  €13.00  Popular",13.0
Bareburger,Supreme Burger,"Supreme Burger170g regional ribeye
with cheddar, bacon, onion rings, chopped fries, romaine lettuce, special sauce and brioche bun  €13.00  Popular",13.0
Bareburger,Blue Mooh Burger,"Blue Mooh Burger170g regional ribeye
with blue cheese, bacon, beefsteak tomatoes, caramelized onions, buttermilk ranch, tomato and fig jam and wholemeal rolls  €12.50",12.5
Bareburger,Farmstead Burger,"Farmstead Burgervegan
with spinach harissa patty, hummus, beefsteak tomato,
Romaine lettuce, avocado and basil dressing and whole wheat rolls  €11.50",11.5
Bareburger,California Blt Burger,"California Blt Burgerwith grilled inner fillets of free-range chicken, avocado, bacon, beefsteak tomatoes, alfalfa sprouts, habanero mayonnaise, romaine lettuce and wholemeal rolls
  €13.00",13.0
Bareburger,So Cal Burger,"So Cal Burger170g regional ribeye
with 9 months matured cheddar cheese, guacamole, pickled red onions, alfalfa sprouts, romaine lettuce and wholemeal rolls  €12.50",12.5
Bareburger,Bacon & Ranch Burger,"Bacon & Ranch Burger170g Regional ribeye, gouda, bacon, tomato, red onions,
romaine lettuce, buttermilk ranch and brioche bun  €12.50",12.5
Bareburger,Mac & Cheese Bites,Mac & Cheese Bitesfried  €8.00,8.0
Bareburger,Macho Fries,"Macho Friesfor 3 people
fries baked with cheddar, guacamole, pico de gallo, buttermilk ranch and pickled jalapenos  €11.50",11.5
Bareburger,Alfred's Backhuhn,"Alfred's Backhuhn marinated fillets of free range chicken, breaded in panko, served with Buttermilk Ranch and a glass of Alfred's cucumber salad  €11.50",11.5
Bareburger,French Fries (small),French Fries (small)  €3.50,3.5
Bareburger,French Fries (large),French Fries (large)with two sauces of your choice  €6.00,6.0
Bareburger,Sweet Potato Fries (small),Sweet Potato Fries (small)  €4.50,4.5
Bareburger,Sweet Potato Fries (large),Sweet Potato Fries (large)with two sauces of your choice  €8.50,8.5
Bareburger,Panko Onion Rings (small),Panko Onion Rings (small)  €4.50,4.5
Bareburger,Panko Onion Rings (large),Panko Onion Rings (large)with two sauces of your choice  €8.50,8.5
Bareburger,Tater Tots (small),Tater Tots (small)  €4.00,4.0
Bareburger,Tater Tots (large),Tater Tots (large)with two sauces of your choice  €7.50,7.5
Bareburger,Alfred Friedrich's Cucumber Salad,Alfred Friedrich's Cucumber Salad  €4.00,4.0
Bareburger,Avocado Fried,Avocado Friedvegan  €6.00,6.0
Bareburger,Baby Green Salad,Baby Green Saladvegan  €4.00,4.0
Bareburger,Ketchup,Ketchup  €0.50,0.5
Bareburger,Mayonnaise,Mayonnaise  €0.50,0.5
Bareburger,Chocolate Peanut Butter Brownie,Chocolate Peanut Butter Browniethe dish was made with chocolate and may contain traces of nuts  €5.50,5.5
Bareburger,"Vanilla Milkshake 0,3l","Vanilla Milkshake 0,3l  15,00  €/L     €4.50",4.5
Bareburger,"Vanilla Milkshake 0,5l  ","Vanilla Milkshake 0,5l  13,00  €/L     €6.50",6.5
Bareburger,"Chocolate Milkshake 0,3l","Chocolate Milkshake 0,3l  15,00  €/L  
the item was made with chocolate and may contain traces of nuts  €4.50",4.5
Bareburger,"Chocolate Milkshake 0,5l  ","Chocolate Milkshake 0,5l  13,00  €/L  
the item was made with chocolate and may contain traces of nuts  €6.50",6.5
Bareburger,"Strawberry Milkshake 0,3l","Strawberry Milkshake 0,3l  15,00  €/L     €4.50",4.5
Bareburger,"Strawberry Milkshake 0,5l  ","Strawberry Milkshake 0,5l  13,00  €/L     €6.50",6.5
Bareburger,"Taunusquelle Still 0,25l  ","Taunusquelle Still 0,25l  inkc. 0,15  € deposit, 10,60  €/L     €2.65",2.65
Bareburger,"Taunusquelle Still 0,5l  ","Taunusquelle Still 0,5l  inkc. 0,15  € deposit, 8,30  €/L     €4.65",4.65
Bareburger,"Taunusquelle Medium 0,25l  ","Taunusquelle Medium 0,25l  inkc. 0,15  € deposit, 10,60  €/L     €2.65",2.65
Bareburger,"Taunusquelle Medium 0,5l  ","Taunusquelle Medium 0,5l  inkc. 0,15  € deposit, 8,30  €/L     €4.65",4.65
Bareburger,"Coca Cola 0,2l","Coca Cola 0,2l  contains caffeine 10,0 mg / 100 ml, incl. 0,15  € deposit, 13,25  €/L    €2.65",2.65
Bareburger,"Coca Cola Zero 0,2l","Coca Cola Zero 0,2l  contains caffeine 12,0 mg / 100 ml, incl. 0,15  € deposit, 13,25  €/L    €2.65",2.65
Bareburger,"Fanta 0,2l","Fanta 0,2l   inclusive 0,15  € deposit, 13,25  €/L    €2.65",2.65
Bareburger,"Elephant Bay Iced Tea Peach 0,33l","Elephant Bay Iced Tea Peach 0,33l   inclusive 0,15  € deposit, 12,57  €/L     €4.15",4.15
Bareburger,"Homemade Black Iced Tea 0,35l  ","Homemade Black Iced Tea 0,35l  11,29  €/L    €4.00",4.0
Bareburger,"Homemade Lemonade 0,35l  ","Homemade Lemonade 0,35l  11,29  €/L    €4.00",4.0
Bareburger,"IBC Cream Soda 0,355l  ","IBC Cream Soda 0,355l  inkl. 0,15  € Pfand, 11,43  €/L    €4.65",4.65
Bareburger,"IBC Root Bier 0,35l  ","IBC Root Bier 0,35l   inclusive 0,15  € deposit, 11,43/L    €4.65",4.65
Bareburger,"Rothaus Tannenzäpfle Alcohol-Free 0,35l  ","Rothaus Tannenzäpfle Alcohol-Free 0,35l  <0,5%VOL, incl. 0,08  € deposit, 10,84  €/L    €3.58",3.58
Bareburger,"Weihenstephaner Hefeweizen Non-Alcoholic 0,5l  ","Weihenstephaner Hefeweizen Non-Alcoholic 0,5l  <0,5%VOL,incl. 0,08  € deposit, 9,96  €/L     €4.98",4.98
Bareburger,"Brooklyn Lager 0,33l","Brooklyn Lager 0,33l  5,2%VOL, incl. 0,08  € deposit, 15,39  €/L  
  €5.08",5.08
Bareburger,"Brooklyn East IPA 0,33l","Brooklyn East IPA 0,33l  6,9%VOL, incl. 0,08  € deposit, 15,39  €/L  
  €5.08",5.08
Bareburger,"Weihenstephaner Wheat Beer 0,5l  ","Weihenstephaner Wheat Beer 0,5l  5,4%VOL, incl. 0,08  € deposit, 9,96  €/L    €4.98",4.98
Bareburger,"Ca dei Frati Lugana D.O.C. 0,75l  ","Ca dei Frati Lugana D.O.C. 0,75l  13,0%VOL, 40,00  €/L  
white wine  €30.00",30.0
Bareburger,"Terrorist Sauvignon Blanc Emil Bauer 2020  0,75l  ","Terrorist Sauvignon Blanc Emil Bauer 2020  0,75l  12,5%VOL, 33,33  €/L    €25.00",25.0
Bareburger,"Oliver Zeter Grauburgunder 2020 0,75l  ","Oliver Zeter Grauburgunder 2020 0,75l  12,8%VOL, 33,33  €/L    €25.00",25.0
Bareburger,"Riesling  Quarzit Carolin Weiler 2020 0,75l  ","Riesling  Quarzit Carolin Weiler 2020 0,75l  12,5%VOL, 33,33  €/L    €25.00",25.0
Bareburger,"Greg & Juju Pinot Grenache Rose 2020 0,75l  ","Greg & Juju Pinot Grenache Rose 2020 0,75l  12,5%VOL, 33,33  €/L    €25.00",25.0
Bareburger,"Greg & Juju Marselan Syrah 2020 0,75l  ","Greg & Juju Marselan Syrah 2020 0,75l  12,7%VOL, 33,33  €/L  
red wine  €25.00",25.0
Bareburger,"Pfaffenwies Spätburgunder Blanc de Noir Carolin Weiler 2018 0,75l  ","Pfaffenwies Spätburgunder Blanc de Noir Carolin Weiler 2018 0,75l  12,5%VOL, 33,33  €/L    €25.00",25.0
Bareburger,"Riesling Kabinett Feinherb Franz-Josef Eifel 2019 0,75l  ","Riesling Kabinett Feinherb Franz-Josef Eifel 2019 0,75l  10,5%VOL, 37,33  €/L    €28.00",28.0
Bareburger,"Knisper Sauvignon Blanc 2020 0,75l  ","Knisper Sauvignon Blanc 2020 0,75l  12,3%VOL, 37,33  €/L    €28.00",28.0
Bareburger,"Pinot Gris Friedrich Becker 2019 0,75l  ","Pinot Gris Friedrich Becker 2019 0,75l  12,5%VOL, 36,00  €/L  
white wine  €27.00",27.0
Bareburger,"Tegernseerhof Ried Superin Grüner Veltliner Federspiel 2020 0,75l  ","Tegernseerhof Ried Superin Grüner Veltliner Federspiel 2020 0,75l  12,0%VOL, 37,33  €/L    €28.00",28.0
Bareburger,"Knipser Clarette Rose 2020 0,75l  ","Knipser Clarette Rose 2020 0,75l  11,5%VOL, 33,33  €/L    €25.00",25.0
Bareburger,"Carolin Cuvee Carolin Weiler 2020 0,75l  ","Carolin Cuvee Carolin Weiler 2020 0,75l  13,0%VOL, 33,33  €/L    €25.00",25.0
Bareburger,"Diego Conterno Dolcetto d'Alba 2020 0,75l  ","Diego Conterno Dolcetto d'Alba 2020 0,75l  13,0%VOL, 40,00  €/L  
red wine   €30.00",30.0
bbq Chicken,Golden Fried Chicken,"Golden Fried Chickenour signature dish refined with over 30 delicious ingredients, crispy on the outside and juicy on the inside 
  €13.50",13.5
bbq Chicken,Boneless Golden Fried Chicken,"Boneless Golden Fried Chicken our signature dish refined with over 30 delicious ingredients, crispy on the outside and juicy on the inside 
  €12.50  Popular",12.5
bbq Chicken,Secret Sauced Chicken,"Secret Sauced Chickenfried chicken marinated with Korean chili paste, onions and garlic 
  €14.90",14.9
bbq Chicken,Boneless Secret Sauced Chicken,"Boneless Secret Sauced Chickenfried chicken marinated with Korean chilli paste, onions and garlic 
  €13.50  Popular",13.5
bbq Chicken,Hot Spicy Chicken,"Hot Spicy Chickenspicy taste with spicy garlic, asparagus and lemon sauce   €14.90",14.9
bbq Chicken,Boneless Hot Spicy Chicken,"Boneless Hot Spicy Chicken spicy taste with spicy garlic, asparagus and lemon sauce   €13.50",13.5
bbq Chicken,Honey Garlic Chicken,"Honey Garlic Chickencrispy chicken marinated with honey, garlic and soy sauce   €14.90",14.9
bbq Chicken,Boneless Honey Garlic Chicken,"Boneless Honey Garlic Chickencrispy chicken marinated with honey, garlic and soy sauce   €13.50",13.5
bbq Chicken,Cheeseling Chicken,Cheeseling Chickencrispy chicken dusted with hearty cheddar and mascarpone powder   €14.90,14.9
bbq Chicken,Boneless Cheeseling Chicken,Boneless Cheeseling Chickencrispy chicken dusted with hearty cheddar and mascarpone powder   €13.50,13.5
bbq Chicken,Soy Garlic Chicken,Soy Garlic Chickencrispy chicken pieces with aromatic soy garlic sauce  €14.90,14.9
bbq Chicken,Soy Garlic Chicken boneless,Soy Garlic Chicken bonelesscrispy chicken pieces with aromatic soy garlic sauce  €13.50,13.5
bbq Chicken,Red Galbi Chicken,Red Galbi Chickendelicious marinated with traditional Korean galbi sauce and chili  €14.90,14.9
bbq Chicken,Red Galbi Chicken Boneless,Red Galbi Chicken Bonelessdelicious marinated with traditional Korean galbi sauce and chili  €13.50,13.5
bbq Chicken,Golden Fried Hot Wings,"Golden Fried Hot Wingsbreaded chicken pieces marinated with black garlic extract, chili peppers and cinnamon 
  €9.50  Popular",9.5
bbq Chicken,Soy Garlic Wings,"Soy Garlic Wingscrispy wings, brushed with strong and aromatic soy-garlic sauce   €9.50",9.5
bbq Chicken,Gangnam Style Wings,"Gangnam Style Wingscrispy fried chicken wings, sauteed with spring onions and chopped garlic   €9.90  Popular",9.9
bbq Chicken,Jamaican Grilled Chicken,Jamaican Grilled Chickenwhole chicken legs coated with Jamaican jerk sauce and grilled twice   €12.90,12.9
